Station ID,Name,Latitude,Longitude,Number of Bikes Available,Station ID,Name,Category,Latitude,Longitude,Station ID,Name,Category,Latitude,Longitude,Rating
hub_436,James North at Mulberry,43.26181945279216,-79.86674308776855,2,hub_436,Bar Sazerac,Night Club,43.263456,-79.865886,hub_436,Ola Bakery & Pastries,['Bakeries'],43.2623517020394,-79.8664631556007,4.5
hub_436,James North at Mulberry,43.26181945279216,-79.86674308776855,2,hub_436,Bar Sazerac,Night Club,43.263456,-79.865886,hub_436,Saint James Espresso Bar & Eatery,"['Cafes', 'Bakeries', 'Bars']",43.26098,-79.86693,4.5
hub_436,James North at Mulberry,43.26181945279216,-79.86674308776855,2,hub_436,Bar Sazerac,Night Club,43.263456,-79.865886,hub_436,The Brain,['Bars'],43.26193,-79.86695,4.0
hub_436,James North at Mulberry,43.26181945279216,-79.86674308776855,2,hub_436,Bar Sazerac,Night Club,43.263456,-79.865886,hub_436,Venturas Signatur Restaurant,['Restaurants'],43.26114,-79.8669,4.0
hub_436,James North at Mulberry,43.26181945279216,-79.86674308776855,2,hub_436,Happy Hourz Pub,Pub,43.259965,-79.869097,hub_436,Born and Raised,"['Seafood', 'American (Traditional)', 'Tapas Bars']",43.26235,-79.86626,3.5
hub_436,James North at Mulberry,43.26181945279216,-79.86674308776855,2,hub_436,Happy Hourz Pub,Pub,43.259965,-79.869097,hub_436,Caro on James,"['Pizza', 'Italian']",43.262537,-79.86675,4.0
hub_436,James North at Mulberry,43.26181945279216,-79.86674308776855,2,hub_436,Happy Hourz Pub,Pub,43.259965,-79.869097,hub_436,Charred Chicken,['Barbeque'],43.2627364,-79.8663839,4.0
hub_436,James North at Mulberry,43.26181945279216,-79.86674308776855,2,hub_436,Happy Hourz Pub,Pub,43.259965,-79.869097,hub_436,Gate of India,"['Indian', 'Bangladeshi']",43.2618967,-79.866767,3.5
hub_436,James North at Mulberry,43.26181945279216,-79.86674308776855,2,hub_436,Happy Hourz Pub,Pub,43.259965,-79.869097,hub_436,Granny's Place,"['Delis', 'Sandwiches']",43.26243,-79.8659,3.0
hub_436,James North at Mulberry,43.26181945279216,-79.86674308776855,2,hub_436,Happy Hourz Pub,Pub,43.259965,-79.869097,hub_436,Mulberry Coffeehouse,"['Cafes', 'Sandwiches', 'Music Venues']",43.26183,-79.86699,4.0
