Station ID,Name,Category,LatitudeB,LongitudeB,Rating
hub_562,Bitten On Locke,"['Bakeries', 'Patisserie/Cake Shop']",43.2542199,-79.88581,4
hub_562,The West Town Bar & Grill,"['Breakfast & Brunch', 'Steakhouses', 'Burgers']",43.25456,-79.88633,3.5
hub_562,Democracy,"['Coffee & Tea', 'Bakeries']",43.2547913,-79.8862228,4
hub_562,Pizzaiolo,['Pizza'],43.25481221,-79.88579884,2.5
hub_562,Delirious Burger,['Burgers'],43.25497,-79.88563,5
hub_562,CIMA Enoteca,['Italian'],43.25512,-79.88608,3.5
hub_563,Hammerheads Fresh On Locke,"['Seafood', 'Seafood Markets', 'Poke']",43.25661099,-79.8854628,5
hub_563,Starbucks,['Coffee & Tea'],43.2561607,-79.8857117,3.5
hub_563,Pasta Mercato,"['Bakeries', 'Grocery', 'Organic Stores']",43.2558669,-79.88559774,5
hub_563,Amo Gelato Cafe,"['Desserts', 'Ice Cream & Frozen Yogurt']",43.25565,-79.8853,4.5
hub_563,The Burnt Tongue,"['Burgers', 'Soup', 'Sandwiches']",43.2555538,-79.8858002,4.5
hub_563,Glow Juicery,"['Juice Bars & Smoothies', 'Live/Raw Food']",43.25521,-79.88558,4.5
hub_563,Delirious Burger,['Burgers'],43.25497,-79.88563,5
hub_563,CIMA Enoteca,['Italian'],43.25512,-79.88608,3.5
hub_563,The Beasley House Bistro,['Canadian (New)'],43.2582,-79.8847,2.5
hub_563,Pizzaiolo,['Pizza'],43.25481221,-79.88579884,2.5
hub_564,Victoria’s Restaurant,"['Seafood', 'Fish & Chips', 'Cocktail Bars']",43.26092689,-79.88324136,4
hub_564,Hotopia,"['Chinese', 'Imported Food']",43.26089389,-79.88295395,3
hub_564,Pizza Hut,"['Pizza', 'Italian']",43.2621609,-79.8862813,2.5
hub_564,Pho Lac Vien,['Vietnamese'],43.2653164,-79.8808978,4
hub_564,Stonewalls Restaurant,"['American (Traditional)', 'Music Venues']",43.26307498,-79.87841622,2.5
hub_564,Tim Hortons,"['Coffee & Tea', 'Bakeries']",43.26227,-79.8871,1.5
hub_564,K.W. BBQ KITCHEN,"['Barbeque', 'Chinese']",43.26264348,-79.87782095,4
hub_564,McQueen's Banh Mi Viet,['Vietnamese'],43.2628057,-79.87775669,4.5
hub_564,People Under The Staircase,"['Desserts', 'Burgers', 'Sandwiches']",43.26329,-79.88786,5
hub_564,Pho Nhung,['Vietnamese'],43.26239,-79.87797,4.5
hub_565,Pho Lac Vien,['Vietnamese'],43.2653164,-79.8808978,4
hub_565,Dundurn National Historic Site,['Museums'],43.26853,-79.88501,4
hub_565,Stonewalls Restaurant,"['American (Traditional)', 'Music Venues']",43.26307498,-79.87841622,2.5
hub_565,McQueen's Banh Mi Viet,['Vietnamese'],43.2628057,-79.87775669,4.5
hub_565,K.W. BBQ KITCHEN,"['Barbeque', 'Chinese']",43.26264348,-79.87782095,4
hub_565,Select Food Mart,['Pizza'],43.26277191,-79.87758592,5
hub_565,Pizza Hut,"['Pizza', 'Italian']",43.2621609,-79.8862813,2.5
hub_565,Pho Nhung,['Vietnamese'],43.26239,-79.87797,4.5
hub_565,Adobo Queen,['Filipino'],43.26226663,-79.87728537,2.5
hub_565,Buona Vita Pizza,"['Italian', 'Pizza']",43.262024,-79.8775857,4.5
hub_566,Durand Coffee,['Coffee & Tea'],43.25142622,-79.87885863,4.5
hub_566,Earth To Table : Bread Bar,"['Pizza', 'Breakfast & Brunch', 'Salad']",43.25284,-79.88702,4
hub_566,Peruviano,"['Italian', 'Cocktail Bars', 'Peruvian']",43.25299,-79.88692,4
hub_566,My Dog's Cafe & Bar,['Coffee & Tea'],43.25383,-79.88605,4.5
hub_566,Queen's Pizza & Wings,"['Pizza', 'Chicken Wings']",43.25379,-79.88139,2.5
hub_566,Ye Old Squire,"['Pubs', 'Chicken Wings', 'Canadian (New)']",43.25415635,-79.88594719,3.5
hub_566,Bitten On Locke,"['Bakeries', 'Patisserie/Cake Shop']",43.2542199,-79.88581,4
hub_566,The West Town Bar & Grill,"['Breakfast & Brunch', 'Steakhouses', 'Burgers']",43.25456,-79.88633,3.5
hub_566,Democracy,"['Coffee & Tea', 'Bakeries']",43.2547913,-79.8862228,4
hub_566,Pizzaiolo,['Pizza'],43.25481221,-79.88579884,2.5
hub_567,Queen's Pizza & Wings,"['Pizza', 'Chicken Wings']",43.25379,-79.88139,2.5
hub_567,Durand Coffee,['Coffee & Tea'],43.25142622,-79.87885863,4.5
hub_567,Tomah,['Syrian'],43.25546,-79.88064,5
hub_567,My Dog's Cafe & Bar,['Coffee & Tea'],43.25383,-79.88605,4.5
hub_567,Ye Old Squire,"['Pubs', 'Chicken Wings', 'Canadian (New)']",43.25415635,-79.88594719,3.5
hub_567,Bitten On Locke,"['Bakeries', 'Patisserie/Cake Shop']",43.2542199,-79.88581,4
hub_567,Peruviano,"['Italian', 'Cocktail Bars', 'Peruvian']",43.25299,-79.88692,4
hub_567,Earth To Table : Bread Bar,"['Pizza', 'Breakfast & Brunch', 'Salad']",43.25284,-79.88702,4
hub_567,Pizzaiolo,['Pizza'],43.25481221,-79.88579884,2.5
hub_567,The West Town Bar & Grill,"['Breakfast & Brunch', 'Steakhouses', 'Burgers']",43.25456,-79.88633,3.5
hub_568,Queen's Pizza & Wings,"['Pizza', 'Chicken Wings']",43.25379,-79.88139,2.5
hub_568,Tomah,['Syrian'],43.25546,-79.88064,5
hub_568,Bitten On Locke,"['Bakeries', 'Patisserie/Cake Shop']",43.2542199,-79.88581,4
hub_568,Delirious Burger,['Burgers'],43.25497,-79.88563,5
hub_568,Glow Juicery,"['Juice Bars & Smoothies', 'Live/Raw Food']",43.25521,-79.88558,4.5
hub_568,Pizzaiolo,['Pizza'],43.25481221,-79.88579884,2.5
hub_568,Ye Old Squire,"['Pubs', 'Chicken Wings', 'Canadian (New)']",43.25415635,-79.88594719,3.5
hub_568,Amo Gelato Cafe,"['Desserts', 'Ice Cream & Frozen Yogurt']",43.25565,-79.8853,4.5
hub_568,My Dog's Cafe & Bar,['Coffee & Tea'],43.25383,-79.88605,4.5
hub_568,Democracy,"['Coffee & Tea', 'Bakeries']",43.2547913,-79.8862228,4
hub_569,Tomah,['Syrian'],43.25546,-79.88064,5
hub_569,Doors: Taco Joint & Metal Bar,"['Dance Clubs', 'Bars', 'Tex-Mex']",43.2572195,-79.8783555,5
hub_569,Queen's Pizza & Wings,"['Pizza', 'Chicken Wings']",43.25379,-79.88139,2.5
hub_569,Firestone Pizza Wings & Shawarma,"['Chicken Wings', 'Pizza', 'Poutineries']",43.25804,-79.87967,2.5
hub_569,Ceilidh House Irish Pub,"['Irish', 'Nightlife']",43.25821,-79.87853,1.5
hub_569,Moodys,"['Pizza', 'Gluten-Free', 'Italian']",43.25821,-79.87853,4
hub_569,Amigos,"['Mexican', 'Latin American', 'Cocktail Bars']",43.25825,-79.87868,4.5
hub_569,Koi,['Japanese'],43.25821,-79.87743,3.5
hub_569,Electric Diner,"['Diners', 'Burgers', 'Cocktail Bars']",43.25845,-79.878,3.5
hub_569,The Gown & Gavel,"['Canadian (New)', 'Bars']",43.2584,-79.87785,2.5
hub_570,Buona Vita Pizza,"['Italian', 'Pizza']",43.262024,-79.8775857,4.5
hub_570,Pho Nhung,['Vietnamese'],43.26239,-79.87797,4.5
hub_570,Adobo Queen,['Filipino'],43.26226663,-79.87728537,2.5
hub_570,K.W. BBQ KITCHEN,"['Barbeque', 'Chinese']",43.26264348,-79.87782095,4
hub_570,Select Food Mart,['Pizza'],43.26277191,-79.87758592,5
hub_570,Indian Chinese Halal,"['Indian', 'Halal', 'Chinese']",43.2619095,-79.8762665,2.5
hub_570,McQueen's Banh Mi Viet,['Vietnamese'],43.2628057,-79.87775669,4.5
hub_570,Stonewalls Restaurant,"['American (Traditional)', 'Music Venues']",43.26307498,-79.87841622,2.5
hub_570,Twist Breakfast,['Breakfast & Brunch'],43.25943,-79.87807,1
hub_570,La Luna,['Middle Eastern'],43.25942165,-79.87848758,4
hub_571,Stonewalls Restaurant,"['American (Traditional)', 'Music Venues']",43.26307498,-79.87841622,2.5
hub_571,McQueen's Banh Mi Viet,['Vietnamese'],43.2628057,-79.87775669,4.5
hub_571,Select Food Mart,['Pizza'],43.26277191,-79.87758592,5
hub_571,K.W. BBQ KITCHEN,"['Barbeque', 'Chinese']",43.26264348,-79.87782095,4
hub_571,Adobo Queen,['Filipino'],43.26226663,-79.87728537,2.5
hub_571,Pho Lac Vien,['Vietnamese'],43.2653164,-79.8808978,4
hub_571,Buona Vita Pizza,"['Italian', 'Pizza']",43.262024,-79.8775857,4.5
hub_571,Pho Nhung,['Vietnamese'],43.26239,-79.87797,4.5
hub_571,Indian Chinese Halal,"['Indian', 'Halal', 'Chinese']",43.2619095,-79.8762665,2.5
hub_571,Tim Horton's,"['Coffee & Tea', 'Bakeries']",43.2622799,-79.87234,1.5
hub_572,Durand Coffee,['Coffee & Tea'],43.25142622,-79.87885863,4.5
hub_572,Red Crow Coffee,['Cafes'],43.2501907,-79.8717194,4.5
hub_572,Bronzie's Place,"['Pizza', 'Italian', 'Salad']",43.2505499,-79.87143,4.5
hub_572,La Piazza Allegra,['Italian'],43.25139,-79.8717,3.5
hub_572,Cojonez Burritoz,['Mexican'],43.25139,-79.8717,1
hub_572,Royal Pizza & Wings,"['Pizza', 'Chicken Wings']",43.25139,-79.8717,3.5
hub_572,St. Joseph's Charlton Cafe,['Cafes'],43.24897,-79.86976,4
hub_572,One Duke Restaurant,"['Seafood', 'Canadian (New)', 'Pizza']",43.25152,-79.87206,3.5
hub_572,Rustic Reuben,"['Salad', 'Sandwiches', 'Burgers']",43.25160028,-79.87149367,5
hub_572,Big Scoops,['Ice Cream & Frozen Yogurt'],43.25185797,-79.871468,3.5
hub_573,Red Crow Coffee,['Cafes'],43.2501907,-79.8717194,4.5
hub_573,St. Joseph's Charlton Cafe,['Cafes'],43.24897,-79.86976,4
hub_573,Bronzie's Place,"['Pizza', 'Italian', 'Salad']",43.2505499,-79.87143,4.5
hub_573,La Piazza Allegra,['Italian'],43.25139,-79.8717,3.5
hub_573,Cojonez Burritoz,['Mexican'],43.25139,-79.8717,1
hub_573,Royal Pizza & Wings,"['Pizza', 'Chicken Wings']",43.25139,-79.8717,3.5
hub_573,Flora Hamilton,['Pizza'],43.25109,-79.87098,4.5
hub_573,Rustic Reuben,"['Salad', 'Sandwiches', 'Burgers']",43.25160028,-79.87149367,5
hub_573,One Duke Restaurant,"['Seafood', 'Canadian (New)', 'Pizza']",43.25152,-79.87206,3.5
hub_573,Big Scoops,['Ice Cream & Frozen Yogurt'],43.25185797,-79.871468,3.5
hub_574,Whitehern Historic House & Garden,['Museums'],43.2547799,-79.87195,5
hub_574,Cozy Sushi,"['Japanese', 'Sushi Bars']",43.2527938,-79.8710431,5
hub_574,One Duke Restaurant,"['Seafood', 'Canadian (New)', 'Pizza']",43.25152,-79.87206,3.5
hub_574,Secco,"['Comfort Food', 'Breakfast & Brunch', 'Seafood']",43.252256,-79.87128,4
hub_574,Boo's Bistro and Wine Bar,['Asian Fusion'],43.25192,-79.87138,2.5
hub_574,Odds Bar,['Sports Bars'],43.25192,-79.87138,4.5
hub_574,Big Scoops,['Ice Cream & Frozen Yogurt'],43.25185797,-79.871468,3.5
hub_574,Durand Coffee,['Coffee & Tea'],43.25142622,-79.87885863,4.5
hub_574,Rustic Reuben,"['Salad', 'Sandwiches', 'Burgers']",43.25160028,-79.87149367,5
hub_574,Radius,"['Lounges', 'American (Traditional)', 'Venues & Event Spaces']",43.2523512,-79.8708333,3
hub_575,Famous Recipe,['Caribbean'],43.2580694,-79.8740306,5
hub_575,The George Hamilton,['Canadian (New)'],43.2582505,-79.8737136,3.5
hub_575,Levity Comedy Club & Lounge,"['Comedy Clubs', 'Lounges']",43.25792333,-79.87273817,5
hub_575,Frank & Teresa's Anchor Bar,"['Chicken Wings', 'Pizza', 'American (Traditional)']",43.2581416,-79.872937,2.5
hub_575,Whitehern Historic House & Garden,['Museums'],43.2547799,-79.87195,5
hub_575,Chagall's,['Canadian (New)'],43.25766,-79.87124,4
hub_575,Starbucks,['Coffee & Tea'],43.25766,-79.87124,4
hub_575,A&W,"['Burgers', 'Fast Food']",43.25859655,-79.87511481,1.5
hub_575,Vida La Pita,"['Falafel', 'Middle Eastern']",43.2585425,-79.8758366,2.5
hub_575,The Honest Lawyer,"['Pubs', 'Canadian (New)']",43.257557,-79.871411,1.5
hub_576,Lemongrass To Go,['Thai'],43.2571106,-79.8693771,2.5
hub_576,The George Hamilton,['Canadian (New)'],43.2582505,-79.8737136,3.5
hub_576,Frank & Teresa's Anchor Bar,"['Chicken Wings', 'Pizza', 'American (Traditional)']",43.2581416,-79.872937,2.5
hub_576,Famous Recipe,['Caribbean'],43.2580694,-79.8740306,5
hub_576,Gibson's Finest Club Lounge & Restaurant,"['Canadian (New)', 'American (Traditional)', 'Buffets']",43.25974372,-79.87212816,1
hub_576,Starbucks,['Coffee & Tea'],43.26020102,-79.87363241,3
hub_576,Subway,"['Sandwiches', 'Fast Food']",43.2600808,-79.8724978,2.5
hub_576,Levity Comedy Club & Lounge,"['Comedy Clubs', 'Lounges']",43.25792333,-79.87273817,5
hub_576,A&W,"['Burgers', 'Fast Food']",43.25859655,-79.87511481,1.5
hub_576,Chagall's,['Canadian (New)'],43.25766,-79.87124,4
hub_577,Tim Horton's,"['Coffee & Tea', 'Bakeries']",43.2622799,-79.87234,1.5
hub_577,D's Cafe Bubble Tea,"['Bubble Tea', 'Chicken Wings', 'Fish & Chips']",43.26193,-79.87164,4
hub_577,Crystal Dynasty Chinese Restaurant,"['Chinese', 'Imported Food']",43.26193,-79.87164,3.5
hub_577,Pho Hamilton,['Vietnamese'],43.261299,-79.8707656,4.5
hub_577,Dear Grain Commissary,"['Bakeries', 'Patisserie/Cake Shop']",43.2607306,-79.8723885,5
hub_577,Banh Mi Hue,"['Vietnamese', 'Sandwiches', 'Desserts']",43.26132,-79.86912,5
hub_577,Supreme Chinese BBQ,['Chinese'],43.26125276,-79.86904979,2.5
hub_577,A & J Sugar Bowl,"['Ice Cream & Frozen Yogurt', 'Bubble Tea', 'Creperies']",43.26097066,-79.86877811,4.5
hub_577,Subway,"['Sandwiches', 'Fast Food']",43.2600808,-79.8724978,2.5
hub_577,Starbucks,['Coffee & Tea'],43.26020102,-79.87363241,3
hub_578,Hutch's Harbour Front,"['Fish & Chips', 'Ice Cream & Frozen Yogurt', 'Fast Food']",43.26768,-79.86827,3
hub_578,Hamilton Harbour Waterfront Trail,['Hiking'],43.26925434,-79.87123679,3
hub_578,Castelli Cucina,"['Italian', 'Pizza']",43.26492,-79.86576,3.5
hub_578,Harbour Diner,['Diners'],43.2694,-79.86329,3.5
hub_578,Synonym,"['Cafes', 'Wine Bars']",43.26459669,-79.86537248,4.5
hub_578,Loaded Pierogi,"['Bars', 'Polish', 'Salad']",43.26373,-79.86645,5
hub_578,Martello,"['Pizza', 'Italian']",43.26378,-79.86553,3
hub_578,General Bread & Pastry,"['Bakeries', 'Breakfast & Brunch', 'Sandwiches']",43.263778,-79.865533,5
hub_578,Bayfront Park,['Parks'],43.27103159,-79.8722576,4
hub_578,Wild Orchid,"['Portuguese', 'Seafood']",43.26352,-79.86564,3
hub_579,Hamilton Harbour Waterfront Trail,['Hiking'],43.26925434,-79.87123679,3
hub_579,Bayfront Park,['Parks'],43.27103159,-79.8722576,4
hub_579,Hutch's Harbour Front,"['Fish & Chips', 'Ice Cream & Frozen Yogurt', 'Fast Food']",43.26768,-79.86827,3
hub_579,Pier 4 Park,"['Parks', 'Playgrounds', 'Beaches']",43.27379677,-79.86721112,3.5
hub_579,Harbour Diner,['Diners'],43.2694,-79.86329,3.5
hub_579,Castelli Cucina,"['Italian', 'Pizza']",43.26492,-79.86576,3.5
hub_579,Synonym,"['Cafes', 'Wine Bars']",43.26459669,-79.86537248,4.5
hub_579,Loaded Pierogi,"['Bars', 'Polish', 'Salad']",43.26373,-79.86645,5
hub_579,Martello,"['Pizza', 'Italian']",43.26378,-79.86553,3
hub_579,General Bread & Pastry,"['Bakeries', 'Breakfast & Brunch', 'Sandwiches']",43.263778,-79.865533,5
hub_580,West End Pub,['Pubs'],43.25308,-79.92149,3
hub_580,Emerson Pub,['Pubs'],43.2542874,-79.921105,2.5
hub_580,Noodle Bar,"['Sushi Bars', 'Imported Food']",43.25544173,-79.92870029,2.5
hub_580,Pane Fresco,['Cafes'],43.2554932,-79.92884887,2
hub_580,Dough Box,"['Pizza', 'Italian']",43.2574167,-79.9239487,4
hub_580,Tally Ho,"['Burgers', 'Fast Food', 'Sandwiches']",43.2577726,-79.9240784,4
hub_580,Maple Leaf Pancake House,['Breakfast & Brunch'],43.25788,-79.92354,2.5
hub_580,Tim Horton Donuts,['Coffee & Tea'],43.25782,-79.92567,2
hub_580,CoCo Fresh Tea & Juice,"['Bubble Tea', 'Juice Bars & Smoothies']",43.257849,-79.9252604,5
hub_580,Boston Pizza,"['Pizza', 'Italian', 'Chicken Wings']",43.25734918,-79.92774941,3.5
hub_581,Bonanza Bakery,['Bakeries'],43.2642466,-79.8610767,4.5
hub_581,Mother's Vietnamese Kitchen,['Vietnamese'],43.26412548,-79.85954035,2.5
hub_581,Pho My-Tam,"['Vietnamese', 'Asian Fusion']",43.26289,-79.85973,3.5
hub_581,The Little Grasshopper Cafe,"['Breakfast & Brunch', 'Portuguese', 'Canadian (New)']",43.26381,-79.86412,3.5
hub_581,Debbie's Fish and Chips,['Fish & Chips'],43.2622709,-79.85940222,4
hub_581,Synonym,"['Cafes', 'Wine Bars']",43.26459669,-79.86537248,4.5
hub_581,Castelli Cucina,"['Italian', 'Pizza']",43.26492,-79.86576,3.5
hub_581,All Seasoned Jamaican Cuisine,['Caribbean'],43.26363174,-79.8648695,4
hub_581,Harbour Diner,['Diners'],43.2694,-79.86329,3.5
hub_581,A&W,"['Burgers', 'Fast Food']",43.26202463,-79.85794144,2.5
hub_582,Harbour Diner,['Diners'],43.2694,-79.86329,3.5
hub_582,Fisher's Pier 4 Pub & Grub,['Pubs'],43.27143,-79.86229,4
hub_582,Weston Pizza and Wings,['Pizza'],43.2721,-79.86212,2.5
hub_582,North End Pita,['International'],43.27247437,-79.86180863,5
hub_582,GrandDads,['Coffee & Tea'],43.27248178,-79.86172079,4
hub_582,Hutch's Harbour Front,"['Fish & Chips', 'Ice Cream & Frozen Yogurt', 'Fast Food']",43.26768,-79.86827,3
hub_582,Pier 4 Park,"['Parks', 'Playgrounds', 'Beaches']",43.27379677,-79.86721112,3.5
hub_582,Bonanza Bakery,['Bakeries'],43.2642466,-79.8610767,4.5
hub_582,Castelli Cucina,"['Italian', 'Pizza']",43.26492,-79.86576,3.5
hub_582,Synonym,"['Cafes', 'Wine Bars']",43.26459669,-79.86537248,4.5
hub_583,William's Cafe,['Cafes'],43.27638125,-79.86094952,2.5
hub_583,Williams Fresh Cafe,"['Cafes', 'Breakfast & Brunch']",43.2764873,-79.860838,3
hub_583,Hamilton Waterfront Scoops,['Ice Cream & Frozen Yogurt'],43.27646,-79.86082,4
hub_583,HMCS Haida,['Landmarks & Historical Buildings'],43.27531,-79.85604,5
hub_583,GrandDads,['Coffee & Tea'],43.27248178,-79.86172079,4
hub_583,North End Pita,['International'],43.27247437,-79.86180863,5
hub_583,Weston Pizza and Wings,['Pizza'],43.2721,-79.86212,2.5
hub_583,Fisher's Pier 4 Pub & Grub,['Pubs'],43.27143,-79.86229,4
hub_583,Pier 4 Park,"['Parks', 'Playgrounds', 'Beaches']",43.27379677,-79.86721112,3.5
hub_583,Harbour Diner,['Diners'],43.2694,-79.86329,3.5
hub_585,HMCS Haida,['Landmarks & Historical Buildings'],43.27531,-79.85604,5
hub_585,GrandDads,['Coffee & Tea'],43.27248178,-79.86172079,4
hub_585,North End Pita,['International'],43.27247437,-79.86180863,5
hub_585,Weston Pizza and Wings,['Pizza'],43.2721,-79.86212,2.5
hub_585,Fisher's Pier 4 Pub & Grub,['Pubs'],43.27143,-79.86229,4
hub_585,Harbour Diner,['Diners'],43.2694,-79.86329,3.5
hub_585,William's Cafe,['Cafes'],43.27638125,-79.86094952,2.5
hub_585,Williams Fresh Cafe,"['Cafes', 'Breakfast & Brunch']",43.2764873,-79.860838,3
hub_585,Hamilton Waterfront Scoops,['Ice Cream & Frozen Yogurt'],43.27646,-79.86082,4
hub_585,Mother's Vietnamese Kitchen,['Vietnamese'],43.26412548,-79.85954035,2.5
hub_586,Planted in Hamilton,"['Vegan', 'Gluten-Free', 'Vegetarian']",43.25033528,-79.86796202,4.5
hub_586,Atlantic Submarines,['Sandwiches'],43.25051,-79.8689799,1
hub_586,Konoba,['Canadian (New)'],43.2580299,-79.8780365,3
hub_586,Karma Chamealeon,"['Food Trucks', 'Vegan']",43.2500208,-79.8660914,4.5
hub_586,Southern Smoke Truck,['Street Vendors'],43.26199,-79.88799,5
hub_586,Bon Temps,['Canadian (New)'],43.25088,-79.86872,5
hub_586,The Cat 'N' Fiddle,"['Pubs', 'British']",43.25145,-79.86857,3.5
hub_586,Gallagher's Bar & Lounge,"['Music Venues', 'Bars', 'Diners']",43.2515424,-79.8682555,2.5
hub_586,Paper Crane Sushi,['Sushi Bars'],43.25178,-79.86802,4.5
hub_586,St. Joseph's Charlton Cafe,['Cafes'],43.24897,-79.86976,4
hub_587,Whitehern Historic House & Garden,['Museums'],43.2547799,-79.87195,5
hub_587,The Works,"['Burgers', 'Wine Bars', 'Beer Bar']",43.25749616,-79.87122567,4
hub_587,The Honest Lawyer,"['Pubs', 'Canadian (New)']",43.257557,-79.871411,1.5
hub_587,Country Style Donuts,['Coffee & Tea'],43.25711,-79.86938,4
hub_587,Aichi Japan,['Japanese'],43.25734947,-79.87005158,1
hub_587,Anchor Bar,"['Bars', 'Chicken Wings', 'American (Traditional)']",43.25711,-79.86938,2
hub_587,Toby's Goodeats,['Breakfast & Brunch'],43.2573264,-79.8708778,2.5
hub_587,Laura Secord,"['Ice Cream & Frozen Yogurt', 'Chocolatiers & Shops']",43.2571529,-79.8692434,1
hub_587,Al Centro,['Italian'],43.25584,-79.8686,3.5
hub_587,National Pizza & Wings,"['Pizza', 'Chicken Wings']",43.25682,-79.86881,3.5
hub_588,A&W,"['Burgers', 'Fast Food']",43.26202463,-79.85794144,2.5
hub_588,Debbie's Fish and Chips,['Fish & Chips'],43.2622709,-79.85940222,4
hub_588,Tim Horton,['Coffee & Tea'],43.26153,-79.85653,1.5
hub_588,Pho My-Tam,"['Vietnamese', 'Asian Fusion']",43.26289,-79.85973,3.5
hub_588,Mother's Vietnamese Kitchen,['Vietnamese'],43.26412548,-79.85954035,2.5
hub_588,Bonanza Bakery,['Bakeries'],43.2642466,-79.8610767,4.5
hub_588,General Pizza & Wings,"['Chicken Wings', 'Pizza', 'Chinese']",43.26105816,-79.85392716,4
hub_588,La Luna Express,['Lebanese'],43.261053,-79.853078,3
hub_588,Fragoso Seafood Place,['Seafood'],43.2610567,-79.8529129,1
hub_588,Churrasqueira & Cafe Cantinho,['Portuguese'],43.26064,-79.85274,4
hub_589,Mother's Vietnamese Kitchen,['Vietnamese'],43.26412548,-79.85954035,2.5
hub_589,Pho My-Tam,"['Vietnamese', 'Asian Fusion']",43.26289,-79.85973,3.5
hub_589,Bonanza Bakery,['Bakeries'],43.2642466,-79.8610767,4.5
hub_589,A&W,"['Burgers', 'Fast Food']",43.26202463,-79.85794144,2.5
hub_589,Tim Horton,['Coffee & Tea'],43.26153,-79.85653,1.5
hub_589,Debbie's Fish and Chips,['Fish & Chips'],43.2622709,-79.85940222,4
hub_589,General Pizza & Wings,"['Chicken Wings', 'Pizza', 'Chinese']",43.26105816,-79.85392716,4
hub_589,La Luna Express,['Lebanese'],43.261053,-79.853078,3
hub_589,Fragoso Seafood Place,['Seafood'],43.2610567,-79.8529129,1
hub_589,Fisticuffs,"['Chinese', 'Malaysian']",43.26095,-79.85251,5
hub_590,Plaza Pizza & Wings,"['Pizza', 'Chicken Wings']",43.25597,-79.8578262,4.5
hub_590,Double Star Pizza & Wings,['Pizza'],43.2558478,-79.8580871,4
hub_590,Azal Restaurant,['Arabic'],43.25593813,-79.85772651,5
hub_590,Debbie's Fish and Chips,['Fish & Chips'],43.2622709,-79.85940222,4
hub_590,A&W,"['Burgers', 'Fast Food']",43.26202463,-79.85794144,2.5
hub_590,Korea House,['Korean'],43.2579156,-79.854948,4
hub_590,Tim Horton,['Coffee & Tea'],43.26153,-79.85653,1.5
hub_590,Seasoned,"['Pizza', 'Italian', 'Cocktail Bars']",43.2553874,-79.8624521,5
hub_590,Pane Del Sole,['Bakeries'],43.26067,-79.8648599,3.5
hub_590,Dirty Dog Saloon,"['Bars', 'Dance Clubs']",43.2565632,-79.8648743,2.5
hub_591,Seasoned,"['Pizza', 'Italian', 'Cocktail Bars']",43.2553874,-79.8624521,5
hub_591,Black Forest Inn European Cuisine,['German'],43.25435582,-79.86158927,3.5
hub_591,Tony's Corner,['Restaurants'],43.25481,-79.8626,3
hub_591,The North Fork,"['Burgers', 'Fish & Chips', 'Bars']",43.2547752,-79.8626131,1.5
hub_591,Forbidden City Chinese Restaurant,"['Chinese', 'Imported Food']",43.2541764,-79.86118215,3
hub_591,Noodle and Dumpling,"['Noodles', 'Chinese']",43.2546276,-79.8626316,4
hub_591,Staxx Burger Chicken & Waffle House,['Waffles'],43.25426,-79.86095,2.5
hub_591,193 Bench Kitchen,"['Sandwiches', 'Bakeries', 'Breakfast & Brunch']",43.25505273,-79.86337557,5
hub_591,Denninger's Foods of the World,"['Delis', 'Specialty Food', 'Bistros']",43.25381,-79.8609,4
hub_591,Shakespeare's Steak and Seafood,"['Seafood', 'Steakhouses']",43.25372,-79.86234,4
hub_593,La Luna Express,['Lebanese'],43.261053,-79.853078,3
hub_593,Fragoso Seafood Place,['Seafood'],43.2610567,-79.8529129,1
hub_593,General Pizza & Wings,"['Chicken Wings', 'Pizza', 'Chinese']",43.26105816,-79.85392716,4
hub_593,Fisticuffs,"['Chinese', 'Malaysian']",43.26095,-79.85251,5
hub_593,Hargitai's,['Desserts'],43.2609482,-79.8525085,5
hub_593,Churrasqueira & Cafe Cantinho,['Portuguese'],43.26064,-79.85274,4
hub_593,Crumbled,['Desserts'],43.26078,-79.85106,4
hub_593,Diamantino's Pizza,"['Pizza', 'Sandwiches', 'Fast Food']",43.26063,-79.85098,2.5
hub_593,Emerald Coffee,['Coffee & Tea'],43.26029,-79.85115,5
hub_593,Tim Horton,['Coffee & Tea'],43.26153,-79.85653,1.5
hub_594,KFC,"['Chicken Wings', 'Fast Food', 'Chicken Shop']",43.25761,-79.85359,1
hub_594,Korea House,['Korean'],43.2579156,-79.854948,4
hub_594,Churrasqueira & Cafe Cantinho,['Portuguese'],43.26064,-79.85274,4
hub_594,Emerald Coffee,['Coffee & Tea'],43.26029,-79.85115,5
hub_594,Double Star Pizza & Wings,['Pizza'],43.2558478,-79.8580871,4
hub_594,Azal Restaurant,['Arabic'],43.25593813,-79.85772651,5
hub_594,Hargitai's,['Desserts'],43.2609482,-79.8525085,5
hub_594,Plaza Pizza & Wings,"['Pizza', 'Chicken Wings']",43.25597,-79.8578262,4.5
hub_594,Crumbled,['Desserts'],43.26078,-79.85106,4
hub_594,Diamantino's Pizza,"['Pizza', 'Sandwiches', 'Fast Food']",43.26063,-79.85098,2.5
hub_596,Stoneroads Bar & Grill,['American (Traditional)'],43.24113726,-79.85251905,1.5
hub_596,Fishing Sushi,"['Japanese', 'Sushi Bars']",43.24097,-79.85299,5
hub_596,Speedy Subs,"['Hot Dogs', 'Sandwiches']",43.2409503,-79.8520207,4.5
