Station ID,Name,Latitude,Longitude,Number of Bikes Available,Station ID.1,Name.1,Category,LatitudeB,LongitudeB,Rating,Distance
hub_610,Cannon at Birch (Powell Park),43.25504613306136,-79.84128892421722,3,hub_610,sams tavern,['Canadian (New)'],43.2568016,-79.8381882,1.0,0.3180523360344771
hub_611,Cannon at Sherman,43.2533992835566,-79.8374917817979,4,hub_611,Atlantic Submarines,['Sandwiches'],43.25154,-79.8379999,4.0,0.2107986358587769
hub_611,Cannon at Sherman,43.2533992835566,-79.8374917817979,4,hub_611,Frank's Sicilia Bakery,['Bakeries'],43.25677,-79.8366,5.0,0.38170112743327156
hub_611,Cannon at Sherman,43.2533992835566,-79.8374917817979,4,hub_611,Maipai,"['Tiki Bars', 'Pizza']",43.25726,-79.83817,4.5,0.4327914425486524
hub_611,Cannon at Sherman,43.2533992835566,-79.8374917817979,4,hub_611,Mimi’s Asian Gourmet,"['Pan Asian', 'Thai', 'Malaysian']",43.2514005,-79.8356242,4.0,0.26883854772075505
hub_611,Cannon at Sherman,43.2533992835566,-79.8374917817979,4,hub_611,Queen's Pizza & Wings,['Pizza'],43.25113,-79.84123,1.0,0.39411957090202043
hub_611,Cannon at Sherman,43.2533992835566,-79.8374917817979,4,hub_611,Tall Tree Sandwich Company,"['Sandwiches', 'Juice Bars & Smoothies']",43.25049929,-79.83348899,5.0,0.4572486261659268
hub_611,Cannon at Sherman,43.2533992835566,-79.8374917817979,4,hub_611,The Capitol Bar,['Bars'],43.25244986,-79.83552901,4.5,0.19082291264810436
hub_611,Cannon at Sherman,43.2533992835566,-79.8374917817979,4,hub_611,Vintage Coffee Roasters,['Coffee Roasteries'],43.25136296,-79.83546569,5.0,0.27963414856163193
hub_611,Cannon at Sherman,43.2533992835566,-79.8374917817979,4,hub_611,Zak's,['Dive Bars'],43.2568,-79.83819,2.5,0.3823466971039209
hub_611,Cannon at Sherman,43.2533992835566,-79.8374917817979,4,hub_611,sams tavern,['Canadian (New)'],43.2568016,-79.8381882,1.0,0.3825011325348486
hub_612,Delaware at Myrtle,43.2480454302898,-79.8495236914621,0,hub_612,Bruno's Pizza & Wings,"['Pizza', 'Chicken Wings']",43.24774234,-79.84079221,3.0,0.7079998308782736
hub_612,Delaware at Myrtle,43.2480454302898,-79.8495236914621,0,hub_612,Cadillac Jax Bar & Grill,"['Bars', 'Canadian (New)']",43.24988,-79.84917,5.0,0.20599638575813556
hub_612,Delaware at Myrtle,43.2480454302898,-79.8495236914621,0,hub_612,Culantro Peruvian Cookery,['Peruvian'],43.2501405,-79.8487616,3.5,0.24099934861860256
hub_612,Delaware at Myrtle,43.2480454302898,-79.8495236914621,0,hub_612,Ellis Kitchen,"['Soul Food', 'Caribbean']",43.25317,-79.85522,4.0,0.7331725500337192
hub_612,Delaware at Myrtle,43.2480454302898,-79.8495236914621,0,hub_612,Giuseppe's Italian Cuisine & Pizza,"['Italian', 'Pizza']",43.25134027,-79.84467454,4.0,0.5370954997762659
hub_612,Delaware at Myrtle,43.2480454302898,-79.8495236914621,0,hub_612,Miss Lyn's Wings,['Chicken Wings'],43.2523,-79.8491,1.0,0.4743294532380363
hub_612,Delaware at Myrtle,43.2480454302898,-79.8495236914621,0,hub_612,Mr Sub,"['Caterers', 'Sandwiches']",43.2526,-79.85474,1.0,0.6595223273100976
hub_612,Delaware at Myrtle,43.2480454302898,-79.8495236914621,0,hub_612,Narulas Express,['Indian'],43.25266333,-79.85289752,3.0,0.5816646483797955
hub_612,Delaware at Myrtle,43.2480454302898,-79.8495236914621,0,hub_612,Pizza World,['Pizza'],43.2512742,-79.8519943,4.0,0.4110192364710469
hub_612,Delaware at Myrtle,43.2480454302898,-79.8495236914621,0,hub_612,Saha,"['Middle Eastern', 'Pop-Up Restaurants']",43.2475,-79.84265,5.0,0.5600223401571162
hub_613,Maplewood at Springer,43.245150946389735,-79.83708053827286,6,hub_613,Big Top Family Restaurant,['Diners'],43.24745,-79.83983,3.0,0.3390379451478907
hub_613,Maplewood at Springer,43.245150946389735,-79.83708053827286,6,hub_613,Bruno's Pizza & Wings,"['Pizza', 'Chicken Wings']",43.24774234,-79.84079221,3.0,0.4164238118844463
hub_613,Maplewood at Springer,43.245150946389735,-79.83708053827286,6,hub_613,Connaught Fish & Chips,['Seafood'],43.24497,-79.83023,3.5,0.5552426817507503
hub_613,Maplewood at Springer,43.245150946389735,-79.83708053827286,6,hub_613,Gage Park Diner,"['Diners', 'Breakfast & Brunch', 'American (Traditional)']",43.24506,-79.82929,4.0,0.6310964365054474
hub_613,Maplewood at Springer,43.245150946389735,-79.83708053827286,6,hub_613,Mario's 2 For 1 Pizza,['Pizza'],43.25033802,-79.83320962,1.0,0.6564805841521254
hub_613,Maplewood at Springer,43.245150946389735,-79.83708053827286,6,hub_613,Saha,"['Middle Eastern', 'Pop-Up Restaurants']",43.2475,-79.84265,5.0,0.5212696695624027
hub_613,Maplewood at Springer,43.245150946389735,-79.83708053827286,6,hub_613,Tall Tree Sandwich Company,"['Sandwiches', 'Juice Bars & Smoothies']",43.25049929,-79.83348899,5.0,0.6620405939803508
hub_613,Maplewood at Springer,43.245150946389735,-79.83708053827286,6,hub_613,The Taco Station,"['Mexican', 'Food Trucks']",43.24752,-79.82975,3.5,0.6495584429416321
hub_613,Maplewood at Springer,43.245150946389735,-79.83708053827286,6,hub_613,Tim Hortons,"['Coffee & Tea', 'Bakeries']",43.24583,-79.83414,3.0,0.2498575474502999
hub_613,Maplewood at Springer,43.245150946389735,-79.83708053827286,6,hub_613,Willard’s Ice Cream,"['Desserts', 'Ice Cream & Frozen Yogurt']",43.24521,-79.83155,4.5,0.4480082582581999
hub_614,Gage Park,43.24344818701565,-79.83040988445282,1,hub_614,Connaught Fish & Chips,['Seafood'],43.24497,-79.83023,3.5,0.16984401537200644
hub_614,Gage Park,43.24344818701565,-79.83040988445282,1,hub_614,Gage Park,['Parks'],43.24407196,-79.82659149,5.0,0.3169697885882792
hub_614,Gage Park,43.24344818701565,-79.83040988445282,1,hub_614,Gage Park Diner,"['Diners', 'Breakfast & Brunch', 'American (Traditional)']",43.24506,-79.82929,4.0,0.20087291851792083
hub_614,Gage Park,43.24344818701565,-79.83040988445282,1,hub_614,Golden Tenders,"['Fast Food', 'Southern']",43.247855,-79.829075,5.0,0.5018019651898501
hub_614,Gage Park,43.24344818701565,-79.83040988445282,1,hub_614,Hamilton Children's Museum,"[""Children's Museums""]",43.2438511,-79.8256512,3.0,0.38804651462369594
hub_614,Gage Park,43.24344818701565,-79.83040988445282,1,hub_614,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']",43.2445288,-79.82553353,1.0,0.4128531889728016
hub_614,Gage Park,43.24344818701565,-79.83040988445282,1,hub_614,Pizza Pizza,"['Pizza', 'Italian', 'Chicken Wings']",43.2438922,-79.8247115,4.0,0.4641997624478814
hub_614,Gage Park,43.24344818701565,-79.83040988445282,1,hub_614,The Taco Station,"['Mexican', 'Food Trucks']",43.24752,-79.82975,3.5,0.4559088364604463
hub_614,Gage Park,43.24344818701565,-79.83040988445282,1,hub_614,Tim Hortons,"['Coffee & Tea', 'Bakeries']",43.24583,-79.83414,3.0,0.4017803827412331
hub_614,Gage Park,43.24344818701565,-79.83040988445282,1,hub_614,Willard’s Ice Cream,"['Desserts', 'Ice Cream & Frozen Yogurt']",43.24521,-79.83155,4.5,0.21657970306182162
hub_622,McMaster Emerson,43.258038792898375,-79.91978779435158,5,hub_622,Gino's Pizza,['Pizza'],43.25726697,-79.91831474,2.5,0.1469541035693965
hub_622,McMaster Emerson,43.258038792898375,-79.91978779435158,5,hub_622,Pinks,['Burgers'],43.25750562,-79.91884597,4.0,0.09660182550959587
hub_622,McMaster Emerson,43.258038792898375,-79.91978779435158,5,hub_622,Prime Pita,"['Lebanese', 'Mediterranean']",43.25725548,-79.91791461,4.5,0.17492010315352546
hub_622,McMaster Emerson,43.258038792898375,-79.91978779435158,5,hub_622,Quik Chik,"['Fast Food', 'Chicken Shop']",43.25743,-79.91877,1.5,0.10665802875164747
hub_622,McMaster Emerson,43.258038792898375,-79.91978779435158,5,hub_622,Starbucks,['Coffee & Tea'],43.2574081,-79.9193726,3.5,0.07777331832649649
hub_622,McMaster Emerson,43.258038792898375,-79.91978779435158,5,hub_622,Subway,"['Sandwiches', 'Fast Food']",43.25743,-79.91877,2.5,0.10665802875164747
hub_622,McMaster Emerson,43.258038792898375,-79.91978779435158,5,hub_622,Taco Del Mar,"['Mexican', 'Tex-Mex', 'Fast Food']",43.25743,-79.91877,3.5,0.10665802875164747
hub_622,McMaster Emerson,43.258038792898375,-79.91978779435158,5,hub_622,The Arch Noodle House,['Noodles'],43.25738,-79.9180499,3.5,0.15865971453398067
hub_622,McMaster Emerson,43.258038792898375,-79.91978779435158,5,hub_622,Williams Fresh Cafe,"['Breakfast & Brunch', 'Cafes']",43.25738,-79.9180499,2.5,0.15865971453398067
hub_622,McMaster Emerson,43.258038792898375,-79.91978779435158,5,hub_622,Yogurty's Froyo,"['Ice Cream & Frozen Yogurt', 'Desserts']",43.25724978,-79.91808908,3.5,0.16315952785517565
hub_623,McMaster Arthur Bourns,43.2599690032886,-79.922358671032,7,hub_623,CoCo Fresh Tea & Juice,"['Bubble Tea', 'Juice Bars & Smoothies']",43.257849,-79.9252604,5.0,0.33284521676217677
hub_623,McMaster Arthur Bourns,43.2599690032886,-79.922358671032,7,hub_623,Dough Box,"['Pizza', 'Italian']",43.2574167,-79.9239487,4.0,0.31164620343509086
hub_623,McMaster Arthur Bourns,43.2599690032886,-79.922358671032,7,hub_623,East Meets West Bistro,['Canadian (New)'],43.26248256,-79.92286111,2.5,0.2824405010479012
hub_623,McMaster Arthur Bourns,43.2599690032886,-79.922358671032,7,hub_623,La Piazza,"['Salad', 'Pizza', 'Bakeries']",43.2580348,-79.9194055,3.5,0.3216320337146065
hub_623,McMaster Arthur Bourns,43.2599690032886,-79.922358671032,7,hub_623,Maple Leaf Pancake House,['Breakfast & Brunch'],43.25788,-79.92354,2.5,0.2512140386780334
hub_623,McMaster Arthur Bourns,43.2599690032886,-79.922358671032,7,hub_623,Starbucks,['Coffee & Tea'],43.2574081,-79.9193726,3.5,0.37357787734458003
hub_623,McMaster Arthur Bourns,43.2599690032886,-79.922358671032,7,hub_623,Tally Ho,"['Burgers', 'Fast Food', 'Sandwiches']",43.2577726,-79.9240784,4.0,0.28114376188630635
hub_623,McMaster Arthur Bourns,43.2599690032886,-79.922358671032,7,hub_623,The Phoenix Bar & Grill,"['Pubs', 'Barbeque']",43.26277412,-79.92113753,4.0,0.32721352075240207
hub_623,McMaster Arthur Bourns,43.2599690032886,-79.922358671032,7,hub_623,Tim Horton's,['Coffee & Tea'],43.2580338,-79.9194031,4.0,0.32185090058170907
hub_623,McMaster Arthur Bourns,43.2599690032886,-79.922358671032,7,hub_623,TwelvEighty Bar & Grill,['Bars'],43.26277412,-79.92113753,4.0,0.32721352075240207
hub_624,McMaster Health Sciences,43.26053126154136,-79.91824820637703,6,hub_624,Bridges Cafe,"['Vegetarian', 'Cafes']",43.2628019,-79.9176086,4.5,0.2577409026926707
hub_624,McMaster Health Sciences,43.26053126154136,-79.91824820637703,6,hub_624,La Piazza,"['Salad', 'Pizza', 'Bakeries']",43.2580348,-79.9194055,3.5,0.29298649755148737
hub_624,McMaster Health Sciences,43.26053126154136,-79.91824820637703,6,hub_624,Pinks,['Burgers'],43.25750562,-79.91884597,4.0,0.3399005063679903
hub_624,McMaster Health Sciences,43.26053126154136,-79.91824820637703,6,hub_624,Quik Chik,"['Fast Food', 'Chicken Shop']",43.25743,-79.91877,1.5,0.34742366190691504
hub_624,McMaster Health Sciences,43.26053126154136,-79.91824820637703,6,hub_624,Starbucks,['Coffee & Tea'],43.2574081,-79.9193726,3.5,0.35901777905359694
hub_624,McMaster Health Sciences,43.26053126154136,-79.91824820637703,6,hub_624,Subway,"['Sandwiches', 'Fast Food']",43.25743,-79.91877,2.5,0.34742366190691504
hub_624,McMaster Health Sciences,43.26053126154136,-79.91824820637703,6,hub_624,Taco Del Mar,"['Mexican', 'Tex-Mex', 'Fast Food']",43.25743,-79.91877,3.5,0.34742366190691504
hub_624,McMaster Health Sciences,43.26053126154136,-79.91824820637703,6,hub_624,Teriyaki Experience,"['Japanese', 'Food Court']",43.26336764,-79.91739526,3.0,0.32286490072767376
hub_624,McMaster Health Sciences,43.26053126154136,-79.91824820637703,6,hub_624,Tim Horton's,['Coffee & Tea'],43.2580338,-79.9194031,4.0,0.29302976765681216
hub_624,McMaster Health Sciences,43.26053126154136,-79.91824820637703,6,hub_624,TwelvEighty Bar & Grill,['Bars'],43.26277412,-79.92113753,4.0,0.34196078092979165
hub_625,McMaster Mary Keyes,43.26246012002058,-79.92224670946598,14,hub_625,Bridges Cafe,"['Vegetarian', 'Cafes']",43.2628019,-79.9176086,4.5,0.3774858883459427
hub_625,McMaster Mary Keyes,43.26246012002058,-79.92224670946598,14,hub_625,Centro,['Food Court'],43.26560374,-79.91920107,3.5,0.42779247138786314
hub_625,McMaster Mary Keyes,43.26246012002058,-79.92224670946598,14,hub_625,East Meets West Bistro,['Canadian (New)'],43.26248256,-79.92286111,2.5,0.04981335297788737
hub_625,McMaster Mary Keyes,43.26246012002058,-79.92224670946598,14,hub_625,La Piazza,"['Salad', 'Pizza', 'Bakeries']",43.2580348,-79.9194055,3.5,0.5432035266830102
hub_625,McMaster Mary Keyes,43.26246012002058,-79.92224670946598,14,hub_625,Maple Leaf Pancake House,['Breakfast & Brunch'],43.25788,-79.92354,2.5,0.5199425090080741
hub_625,McMaster Mary Keyes,43.26246012002058,-79.92224670946598,14,hub_625,Tally Ho,"['Burgers', 'Fast Food', 'Sandwiches']",43.2577726,-79.9240784,4.0,0.5419222465439232
hub_625,McMaster Mary Keyes,43.26246012002058,-79.92224670946598,14,hub_625,Teriyaki Experience,"['Japanese', 'Food Court']",43.26336764,-79.91739526,3.0,0.4055950564090105
hub_625,McMaster Mary Keyes,43.26246012002058,-79.92224670946598,14,hub_625,The Phoenix Bar & Grill,"['Pubs', 'Barbeque']",43.26277412,-79.92113753,4.0,0.09636299408201307
hub_625,McMaster Mary Keyes,43.26246012002058,-79.92224670946598,14,hub_625,Tim Horton's,['Coffee & Tea'],43.2580338,-79.9194031,4.0,0.5433865865848243
hub_625,McMaster Mary Keyes,43.26246012002058,-79.92224670946598,14,hub_625,TwelvEighty Bar & Grill,['Bars'],43.26277412,-79.92113753,4.0,0.09636299408201307
hub_626,McMaster Stadium,43.26462232214244,-79.91868138313293,4,hub_626,Bridges Cafe,"['Vegetarian', 'Cafes']",43.2628019,-79.9176086,4.5,0.2202732754375126
hub_626,McMaster Stadium,43.26462232214244,-79.91868138313293,4,hub_626,Centro,['Food Court'],43.26560374,-79.91920107,3.5,0.11696051717080208
hub_626,McMaster Stadium,43.26462232214244,-79.91868138313293,4,hub_626,East Meets West Bistro,['Canadian (New)'],43.26248256,-79.92286111,2.5,0.41371055769668796
hub_626,McMaster Stadium,43.26462232214244,-79.91868138313293,4,hub_626,La Piazza,"['Salad', 'Pizza', 'Bakeries']",43.2580348,-79.9194055,3.5,0.7348421899301427
hub_626,McMaster Stadium,43.26462232214244,-79.91868138313293,4,hub_626,Starbucks,['Coffee & Tea'],43.2574081,-79.9193726,3.5,0.8041352612307109
hub_626,McMaster Stadium,43.26462232214244,-79.91868138313293,4,hub_626,Subway,"['Sandwiches', 'Fast Food']",43.25743,-79.91877,2.5,0.7997819257672744
hub_626,McMaster Stadium,43.26462232214244,-79.91868138313293,4,hub_626,Teriyaki Experience,"['Japanese', 'Food Court']",43.26336764,-79.91739526,3.0,0.17409627896708102
hub_626,McMaster Stadium,43.26462232214244,-79.91868138313293,4,hub_626,The Phoenix Bar & Grill,"['Pubs', 'Barbeque']",43.26277412,-79.92113753,4.0,0.28598683875029557
hub_626,McMaster Stadium,43.26462232214244,-79.91868138313293,4,hub_626,Tim Horton's,['Coffee & Tea'],43.2580338,-79.9194031,4.0,0.7349375508420978
hub_626,McMaster Stadium,43.26462232214244,-79.91868138313293,4,hub_626,TwelvEighty Bar & Grill,['Bars'],43.26277412,-79.92113753,4.0,0.28598683875029557
hub_631,Hunter GO Centre,43.25343546641674,-79.86948698759079,6,hub_631,Aout'n About,['Pubs'],43.25217,-79.87009,2.0,0.1489472058078164
hub_631,Hunter GO Centre,43.25343546641674,-79.86948698759079,6,hub_631,Bad & Boujee,"['Cocktail Bars', 'Salad']",43.25332,-79.86739,3.0,0.17031267515886725
hub_631,Hunter GO Centre,43.25343546641674,-79.86948698759079,6,hub_631,Cozy Sushi,"['Japanese', 'Sushi Bars']",43.2527938,-79.8710431,5.0,0.14482094026584968
hub_631,Hunter GO Centre,43.25343546641674,-79.86948698759079,6,hub_631,Incognito Restaurant,['Restaurants'],43.25332,-79.86739,4.0,0.17031267515886725
hub_631,Hunter GO Centre,43.25343546641674,-79.86948698759079,6,hub_631,Radius,"['Lounges', 'American (Traditional)', 'Venues & Event Spaces']",43.2523512,-79.8708333,3.0,0.16255571971476693
hub_631,Hunter GO Centre,43.25343546641674,-79.86948698759079,6,hub_631,Steve's Open Kitchen,['Breakfast & Brunch'],43.25238,-79.87062,2.5,0.1489757830908854
hub_631,Hunter GO Centre,43.25343546641674,-79.86948698759079,6,hub_631,Tailgate Charlie's,['Sports Bars'],43.2539299,-79.86715,3.0,0.19708742625656986
hub_631,Hunter GO Centre,43.25343546641674,-79.86948698759079,6,hub_631,The Augusta House,['Gastropubs'],43.2520548,-79.8704391,2.5,0.1717998041943681
hub_631,Hunter GO Centre,43.25343546641674,-79.86948698759079,6,hub_631,The Pheasant Plucker,"['Pubs', 'British']",43.2517799,-79.8703,3.0,0.19551157451904227
hub_631,Hunter GO Centre,43.25343546641674,-79.86948698759079,6,hub_631,The Ship,"['Seafood', 'Pubs', 'Burgers']",43.25215,-79.87,4.0,0.1488532307006982
hub_707,McMaster Student Centre,43.26274333966465,-79.91714715957642,1,hub_707,Bridges Cafe,"['Vegetarian', 'Cafes']",43.2628019,-79.9176086,4.5,0.037927905813132934
hub_707,McMaster Student Centre,43.26274333966465,-79.91714715957642,1,hub_707,Centro,['Food Court'],43.26560374,-79.91920107,3.5,0.3589183897880291
hub_707,McMaster Student Centre,43.26274333966465,-79.91714715957642,1,hub_707,East Meets West Bistro,['Canadian (New)'],43.26248256,-79.92286111,2.5,0.46359138092729757
hub_707,McMaster Student Centre,43.26274333966465,-79.91714715957642,1,hub_707,La Piazza,"['Salad', 'Pizza', 'Bakeries']",43.2580348,-79.9194055,3.5,0.5545846305574108
hub_707,McMaster Student Centre,43.26274333966465,-79.91714715957642,1,hub_707,Quik Chik,"['Fast Food', 'Chicken Shop']",43.25743,-79.91877,1.5,0.6052550393266407
hub_707,McMaster Student Centre,43.26274333966465,-79.91714715957642,1,hub_707,Starbucks,['Coffee & Tea'],43.2574081,-79.9193726,3.5,0.6200189578687182
hub_707,McMaster Student Centre,43.26274333966465,-79.91714715957642,1,hub_707,Teriyaki Experience,"['Japanese', 'Food Court']",43.26336764,-79.91739526,3.0,0.07226752425873308
hub_707,McMaster Student Centre,43.26274333966465,-79.91714715957642,1,hub_707,The Phoenix Bar & Grill,"['Pubs', 'Barbeque']",43.26277412,-79.92113753,4.0,0.3231351340786525
hub_707,McMaster Student Centre,43.26274333966465,-79.91714715957642,1,hub_707,Tim Horton's,['Coffee & Tea'],43.2580338,-79.9194031,4.0,0.5546255648278225
hub_707,McMaster Student Centre,43.26274333966465,-79.91714715957642,1,hub_707,TwelvEighty Bar & Grill,['Bars'],43.26277412,-79.92113753,4.0,0.3231351340786525
hub_708,York at Macnab,43.25901059433612,-79.86919194459914,7,hub_708,BATL Axe Throwing,"['Axe Throwing', 'Sports Bars', 'Team Building Activities']",43.25887,-79.86771,5.0,0.12102078985404695
hub_708,York at Macnab,43.25901059433612,-79.86919194459914,7,hub_708,Ben Thanh,"['Vietnamese', 'Thai']",43.25970271,-79.86795776,2.5,0.12614017081122417
hub_708,York at Macnab,43.25901059433612,-79.86919194459914,7,hub_708,Bring Me Some,['Vegan'],43.25897,-79.86946,5.0,0.022171269349276657
hub_708,York at Macnab,43.25901059433612,-79.86919194459914,7,hub_708,British Baked Goods,['Bakeries'],43.25897,-79.8702799,4.0,0.08821731721628782
hub_708,York at Macnab,43.25901059433612,-79.86919194459914,7,hub_708,Cupcake Diner General Store,['Bakeries'],43.2589836,-79.8694458,4.0,0.020774991302930604
hub_708,York at Macnab,43.25901059433612,-79.86919194459914,7,hub_708,Ercilia's Fine Foods,"['Specialty Food', 'Bakeries']",43.25897,-79.8702799,5.0,0.08821731721628782
hub_708,York at Macnab,43.25901059433612,-79.86919194459914,7,hub_708,Henry Brown's Small Batch Ice Cream Company,"['Desserts', 'Ice Cream & Frozen Yogurt']",43.2589679,-79.8693481,4.5,0.013507122701686112
hub_708,York at Macnab,43.25901059433612,-79.86919194459914,7,hub_708,James North General Store,['Coffee & Tea'],43.25954,-79.86819,4.0,0.10024194784415617
hub_708,York at Macnab,43.25901059433612,-79.86919194459914,7,hub_708,Latin Food & Products,"['Mexican', 'International Grocery']",43.2589679,-79.8693481,4.5,0.013507122701686112
hub_708,York at Macnab,43.25901059433612,-79.86919194459914,7,hub_708,Rita's Italian Ice And Custard,['Ice Cream & Frozen Yogurt'],43.25897,-79.8702799,4.5,0.08821731721628782
hub_709,Park at Robinson,43.2515957745917,-79.8749090863127,5,hub_709,Big Scoops,['Ice Cream & Frozen Yogurt'],43.25185797,-79.871468,3.5,0.28021050659754604
hub_709,Park at Robinson,43.2515957745917,-79.8749090863127,5,hub_709,Boo's Bistro and Wine Bar,['Asian Fusion'],43.25192,-79.87138,2.5,0.2880813303065196
hub_709,Park at Robinson,43.2515957745917,-79.8749090863127,5,hub_709,Bronzie's Place,"['Pizza', 'Italian', 'Salad']",43.2505499,-79.87143,4.5,0.3048265532530616
hub_709,Park at Robinson,43.2515957745917,-79.8749090863127,5,hub_709,Cojonez Burritoz,['Mexican'],43.25139,-79.8717,1.0,0.260906495799512
hub_709,Park at Robinson,43.2515957745917,-79.8749090863127,5,hub_709,La Piazza Allegra,['Italian'],43.25139,-79.8717,3.5,0.260906495799512
hub_709,Park at Robinson,43.2515957745917,-79.8749090863127,5,hub_709,Odds Bar,['Sports Bars'],43.25192,-79.87138,4.5,0.2880813303065196
hub_709,Park at Robinson,43.2515957745917,-79.8749090863127,5,hub_709,One Duke Restaurant,"['Seafood', 'Canadian (New)', 'Pizza']",43.25152,-79.87206,3.5,0.23089867709123657
hub_709,Park at Robinson,43.2515957745917,-79.8749090863127,5,hub_709,Royal Pizza & Wings,"['Pizza', 'Chicken Wings']",43.25139,-79.8717,3.5,0.260906495799512
hub_709,Park at Robinson,43.2515957745917,-79.8749090863127,5,hub_709,Rustic Reuben,"['Salad', 'Sandwiches', 'Burgers']",43.25160028,-79.87149367,5.0,0.2766117131984616
hub_709,Park at Robinson,43.2515957745917,-79.8749090863127,5,hub_709,Secco,"['Comfort Food', 'Breakfast & Brunch', 'Seafood']",43.252256,-79.87128,4.0,0.3029444964403454
hub_712,West at Cannon,43.257877862291,-79.8561337635964,3,hub_712,Azal Restaurant,['Arabic'],43.25593813,-79.85772651,5.0,0.25131312559089986
hub_712,West at Cannon,43.257877862291,-79.8561337635964,3,hub_712,Churrasqueira & Cafe Cantinho,['Portuguese'],43.26064,-79.85274,4.0,0.4121408102926314
hub_712,West at Cannon,43.257877862291,-79.8561337635964,3,hub_712,Double Star Pizza & Wings,['Pizza'],43.2558478,-79.8580871,4.0,0.27564063565733116
hub_712,West at Cannon,43.257877862291,-79.8561337635964,3,hub_712,Fragoso Seafood Place,['Seafood'],43.2610567,-79.8529129,1.0,0.43928240776971456
hub_712,West at Cannon,43.257877862291,-79.8561337635964,3,hub_712,General Pizza & Wings,"['Chicken Wings', 'Pizza', 'Chinese']",43.26105816,-79.85392716,4.0,0.39621400011821156
hub_712,West at Cannon,43.257877862291,-79.8561337635964,3,hub_712,KFC,"['Chicken Wings', 'Fast Food', 'Chicken Shop']",43.25761,-79.85359,1.0,0.20813831855141665
hub_712,West at Cannon,43.257877862291,-79.8561337635964,3,hub_712,Korea House,['Korean'],43.2579156,-79.854948,4.0,0.09611555696461731
hub_712,West at Cannon,43.257877862291,-79.8561337635964,3,hub_712,La Luna Express,['Lebanese'],43.261053,-79.853078,3.0,0.4311414835479027
hub_712,West at Cannon,43.257877862291,-79.8561337635964,3,hub_712,Plaza Pizza & Wings,"['Pizza', 'Chicken Wings']",43.25597,-79.8578262,4.5,0.25256662577863537
hub_712,West at Cannon,43.257877862291,-79.8561337635964,3,hub_712,Tim Horton,['Coffee & Tea'],43.26153,-79.85653,1.5,0.40736481592704293
hub_765,Princess Point,43.2729912871819,-79.8945270389426,13,hub_765,Botanical Gardens,['Botanical Gardens'],43.27115,-79.88713,5.0,0.6329088288997067
hub_765,Princess Point,43.2729912871819,-79.8945270389426,13,hub_765,Dundurn National Historic Site,['Museums'],43.26853,-79.88501,4.0,0.9164111255734186
hub_765,Princess Point,43.2729912871819,-79.8945270389426,13,hub_765,Hungry Traveler,"['Caribbean', 'Asian Fusion', 'Modern European']",43.2604984,-79.8958809,1.5,1.3934641666268481
hub_765,Princess Point,43.2729912871819,-79.8945270389426,13,hub_765,Lava Pizza & Wings,"['Chicken Wings', 'Pizza']",43.2630097,-79.9006621,2.5,1.2159899572893185
hub_765,Princess Point,43.2729912871819,-79.8945270389426,13,hub_765,People Under The Staircase,"['Desserts', 'Burgers', 'Sandwiches']",43.26329,-79.88786,5.0,1.2062595349924334
hub_765,Princess Point,43.2729912871819,-79.8945270389426,13,hub_765,Phin Coffee Bar,['Coffee & Tea'],43.26262,-79.89786,5.0,1.1843880487255158
hub_765,Princess Point,43.2729912871819,-79.8945270389426,13,hub_765,Pho Lac Vien,['Vietnamese'],43.2653164,-79.8808978,4.0,1.3949981104602007
hub_765,Princess Point,43.2729912871819,-79.8945270389426,13,hub_765,Pizza Hut,"['Pizza', 'Italian']",43.2621609,-79.8862813,2.5,1.37696851428877
hub_765,Princess Point,43.2729912871819,-79.8945270389426,13,hub_765,Tim Hortons,"['Coffee & Tea', 'Bakeries']",43.26227,-79.8871,1.5,1.3352341994257555
hub_765,Princess Point,43.2729912871819,-79.8945270389426,13,hub_765,Valentino's Restaurant,"['Pizza', 'Italian']",43.2627398,-79.8993743,2.5,1.2055850290513068
hub_778,Aberdeen at Studholme,43.2526283084979,-79.899692892407,12,hub_778,Aberdeen Tavern,"['Comfort Food', 'Bars']",43.2512808,-79.8933956,4.0,0.5315634109176868
hub_778,Aberdeen at Studholme,43.2526283084979,-79.899692892407,12,hub_778,Cake & Loaf Bakery,"['Bakeries', 'Vegan', 'Sandwiches']",43.2519312,-79.8921731,4.0,0.6139270958220571
hub_778,Aberdeen at Studholme,43.2526283084979,-79.899692892407,12,hub_778,Dundurn Market,"['Coffee & Tea', 'Bakeries', 'Fruits & Veggies']",43.25126,-79.89294,3.0,0.5676765730847738
hub_778,Aberdeen at Studholme,43.2526283084979,-79.899692892407,12,hub_778,Hungry Traveler,"['Caribbean', 'Asian Fusion', 'Modern European']",43.2604984,-79.8958809,1.5,0.927967323345171
hub_778,Aberdeen at Studholme,43.2526283084979,-79.899692892407,12,hub_778,Masala Corner,"['Indian', 'Himalayan/Nepalese']",43.25925,-79.89987,4.5,0.7364381826163622
hub_778,Aberdeen at Studholme,43.2526283084979,-79.899692892407,12,hub_778,Papa Johns Pizza,['Pizza'],43.259035,-79.9007475,2.0,0.7174927979404242
hub_778,Aberdeen at Studholme,43.2526283084979,-79.899692892407,12,hub_778,Sakura Tea,['Bubble Tea'],43.25847,-79.90874,3.0,0.9791528814754868
